address,cars,bluecarcounter,utilibcounter,utilib1.4counter,chargeslots,chargingstatus,city,id,slots,stationtype,year,month,day,hour,minute
14 place Moreau David,5,5,0,0,0,,Fontenay-Sous-Bois,fontenaysousbois-moreaudavid-14,1,station,2018,4,5,0,46
45 rue Worth,2,2,0,0,0,,Suresnes,suresnes-worth-45,4,station,2018,4,9,23,41
52 avenue Ambroisine,1,1,0,0,0,,Champigny-sur-Marne,champignysurmarne-ambroisine-52,5,station,2018,4,4,3,47
15 rue de Rocroy,2,2,0,0,0,,Paris,paris-rocroy-15,0,station,2018,4,7,21,8
2 bis rue Valette,2,2,0,0,0,,Paris,paris-valette-2,3,station,2018,4,5,14,32
10 Rue Sadi Carnot,4,4,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-sadicarnot-10,0,station,2018,4,8,23,51
2 Avenue de la Cristallerie,4,4,0,0,0,,SÃ¨vres,sevres-cristallerie-2,2,station,2018,4,2,10,15
6 rue Paulin Enfert,4,4,0,0,0,,Paris,paris-paulinenfert-6,0,station,2018,4,8,1,6
71 rue Caulaincourt,5,5,0,0,0,,Paris,paris-caulincourt-71,1,station,2018,4,3,17,38
1 Rue du Moutier,1,1,0,0,0,,Saint-Ouen,saintouen-moutier-1,3,station,2018,4,4,22,20
4 rue Turgot,2,2,0,0,0,,Paris,paris-turgot-4,3,station,2018,4,6,7,13
2 place Joffre,1,1,0,0,0,,Paris,paris-joffreecolemilitaire-parking,5,station,2018,4,5,1,40
63 avenue d'IÃ©na,0,0,0,0,0,,Paris,paris-iena-63,5,station,2018,4,6,4,39
76 rue de la Victoire,1,1,0,0,0,,Paris,paris-victoire-76,1,station,2018,4,3,8,41
87 rue Martre,3,3,0,0,0,,Clichy la garenne,clichylagarenne-martre-87,1,station,2018,4,6,16,9
26 rue Saint-Vincent-de-Paul,0,0,0,0,0,,Paris,paris-saintvincentdepaul-26,0,station,2018,4,6,11,19
22 Avenue Jean JaurÃ¨s,3,3,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-jeanjaures-22,3,station,2018,4,7,9,20
126 Rue Legendre,5,5,0,0,0,,Paris,paris-legendre-126,0,station,2018,4,6,6,3
2 avenue Charles de Gaulle,1,1,0,0,0,,Le Chesnay,lechesnay-charlesdegaulle-2,5,station,2018,4,2,3,17
22 place de l'Europe,0,0,0,0,0,,Alfortville,alfortville-europe-22,0,station,2018,4,2,21,15
1 rue Claude Terrasse,5,5,0,0,0,,Le Blanc-Mesnil,leblancmesnil-claudeterrasse-1,2,station,2018,4,5,14,58
1 rue Pierre Chausson,0,0,0,0,0,,Paris,paris-pierrechausson-1,0,station,2018,4,1,19,8
1 rue AndrÃ© Theuriet,0,0,0,0,0,,Bourg-la-Reine,bourglareine-andretheuriet-1,0,full_station,2018,4,2,7,56
81 rue Jean JaurÃ¨s,2,2,0,0,0,,Bezons,bezons-jeanjaures-81,3,station,2018,4,4,20,21
3 Rue des Halles,0,0,0,0,0,,Paris,paris-halles-3,0,full_station,2018,4,7,21,53
2 rue PÃ©trarque,0,0,0,0,0,,Paris,paris-petrarque-2,2,station,2018,4,5,3,48
5 bis Rue du Capitaine Ferber,0,0,0,0,0,,Paris,paris-capitaineferber-5,1,station,2018,4,8,0,21
22 avenue Danielle Casanova,0,0,0,0,0,,Champigny-sur-Marne,champignysurmarne-daniellecasanova-22,6,station,2018,4,6,16,22
39 Rue de Verdun,0,0,0,0,0,,Alfortville,alfortville-verdun-39,0,station,2018,4,3,9,48
5 rue de Bellechasse,1,1,0,0,0,,Paris,paris-bellechasse-5,2,station,2018,4,6,15,57
12 rue Chernoviz,4,4,0,0,0,,Paris,paris-chernoviz-12,0,station,2018,4,6,13,22
135 avenue de Verdun,5,5,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-verdun-135,0,station,2018,4,6,17,50
15 Rue Marcel Ethis,4,4,0,0,0,,Romainville,romainville-marcelethis-15,0,station,2018,4,8,2,53
33 Avenue Sully Prudhomme,2,2,0,0,0,,ChÃ¢tenay-Malabry,chatenaymalabry-sullyprudomme-33,4,station,2018,4,4,7,24
7 rue Arthur Chevalier,6,6,0,0,0,,Aulnay-sous-bois,aulnaysousbois-arthurchevalier-7,0,station,2018,4,1,14,25
41 rue Martre,4,4,0,0,0,,Clichy-la-Garenne,clichylagarenne-martre-41,2,station,2018,4,5,7,1
18 Avenue Victor Hugo,3,3,0,0,0,,Paris,paris-victorhugo-18,0,station,2018,4,9,18,22
21 bis rue Notre-Dame des Victoires,0,0,0,0,0,,Paris,paris-notredamedesvictoires-21,3,station,2018,4,6,1,48
211 Rue de Versailles,3,3,0,0,0,,Ville-d'Avray,villedavray-versailles-211,2,station,2018,4,5,6,39
242 Rue du Faubourg-Saint-Martin,2,2,0,0,0,,Paris,paris-faubourgsaintmartin-242,0,station,2018,4,6,5,36
2 Avenue de la Cristallerie,1,1,0,0,0,,SÃ¨vres,sevres-cristallerie-2,5,station,2018,4,9,1,16
19 Rue Leblanc,4,4,0,0,0,,Paris,paris-leblanc-19,1,station,2018,4,7,14,24
71 rue Marx Dormoy,3,3,0,0,0,,Fontenay-aux-Roses,fontenayauxroses-marxdormoy-71,2,station,2018,4,9,11,28
8 rue Waldeck Rochet,5,5,0,0,0,,Nanterre,nanterre-waldeckrochet-8,0,station,2018,4,5,7,7
18 rue Franklin,5,5,0,0,0,,Montreuil,montreuil-franklin-18,0,station,2018,4,3,16,21
18 Boulevard Garibaldi,1,1,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-garibaldi-18,2,station,2018,4,5,18,44
15 Rue de Verdun,1,1,0,0,0,,Suresnes,suresnes-verdun-15,4,full_station,2018,4,3,23,21
178 avenue de Versailles,5,5,0,0,0,,Paris,paris-versaillesreynaud-parking,0,station,2018,4,9,22,5
170 boulevard Pereire,3,3,0,0,0,,Paris,paris-pereire-170,1,station,2018,4,1,0,37
18 Rue Gabriel FaurÃ©,4,4,0,0,0,,CrÃ©teil,creteil-gabrielfaure-18,2,station,2018,4,4,20,45
1 avenue Victor Hugo,1,1,0,0,0,,Noisy-le-Sec,noisylesec-victorhugo-1,5,station,2018,4,3,18,25
7 rue Raymond Pitet,4,4,0,0,0,,Paris,paris-raymondpitet-7,1,station,2018,4,6,3,30
22 place de l'Europe,0,0,0,0,0,,Alfortville,alfortville-europe-22,0,station,2018,4,5,22,22
10 avenue Ãlise Deroche,2,2,0,0,0,,Le Bourget,lebourget-elisederoche-10,3,station,2018,4,4,14,56
2 avenue FranÃ§ois Mauriac,5,5,0,0,0,,CrÃ©teil,creteil-francoismauriac-2,0,station,2018,4,9,17,32
178 Avenue GalliÃ©ni,5,5,0,0,0,,Saint-MandÃ©,saintmande-gallieni-178,0,full_station,2018,4,3,4,45
101 Avenue du GÃ©nÃ©ral Leclerc,5,5,0,0,0,,Paris,paris-generalleclerc-101,0,station,2018,4,4,2,35
8 avenue George Sand,2,2,0,0,0,,Saint-Denis,saintdenis-georgesand-8,3,station,2018,4,4,15,51
12 rue Larmeroux,1,1,0,0,0,,Vanves,vanves-larmeroux-12,3,station,2018,4,1,3,0
2 avenue de la RÃ©publique,5,5,0,0,0,,Clamart,clamart-republique-2,0,station,2018,4,1,23,51
255 Avenue Jean JaurÃ¨s,2,2,0,0,0,,Clamart,clamart-jeanjaures-255,1,station,2018,4,7,8,49
2 avenue de la RÃ©publique,6,6,0,0,0,,Clamart,clamart-republique-2,0,station,2018,4,8,21,34
64 Boulevard Maurice Barres,0,0,0,0,0,,Neuilly-sur-Seine,neuillysurseine-mauricebarres-64,4,station,2018,4,7,18,24
33 boulevard Carnot,1,1,0,0,0,,Bourg-la-Reine,bourglareine-carnot-33,2,station,2018,4,8,18,17
171 boulevard Saint-Germain,0,0,0,0,0,,Paris,paris-saintgermaindespres-parking,6,station,2018,4,3,13,36
7 Rue du Chevalier de la Barre,0,0,0,0,0,,Le Bourget,lebourget-chevalierdelabarre-7,0,station,2018,4,3,14,0
7 Rue Pruvot,0,0,0,0,0,,Vanves,vanves-pruvot-7,0,station,2018,4,1,1,8
5 Avenue Mac Mahon,3,3,0,0,0,,Paris,paris-macmahon-5,1,station,2018,4,5,15,32
6 place du PrÃ©sident Mithouard,1,1,0,0,0,,Paris,paris-mithouard-6,4,station,2018,4,5,10,8
2 Avenue John Fitzgerald Kennedy,4,4,0,0,0,,Le Bourget,lebourget-johnfitzgeraldkennedy-2,0,station,2018,4,2,10,8
2 boulevard Pesaro,0,0,0,0,0,,Nanterre,nanterre-pesaro-2,5,station,2018,4,6,3,5
3 rue de BÃ©rite,2,2,0,0,0,,Paris,paris-berite-3,1,station,2018,4,9,11,58
109 Rue du 8 mai 1945,6,6,0,0,0,,Nanterre,nanterre-8mai1945-109,0,station,2018,4,9,12,36
10 rue Anatole de la Forge,0,0,0,0,0,,Paris,paris-anatoledelaforge-10,0,station,2018,4,5,5,22
14 rue Lavoisier,2,2,0,0,0,,Nanterre,nanterre-lavoisier-14,5,station,2018,4,7,20,24
28 rue Ãdouard Vaillant,4,4,0,0,0,,Saint-Ouen,saintouen-edouardvaillant-28,3,station,2018,4,9,5,30
143 avenue Roger Salengro,0,0,0,0,0,,ChÃ¢tenay-Malabry,chatenaymalabry-rogersalengro-143,0,station,2018,4,7,17,41
221 rue Saint-Jacques,1,1,0,0,0,,Paris,paris-saintjacques-221,2,station,2018,4,4,22,7
1 place du 11 Novembre 1918,0,0,0,0,0,,Clichy-sous-Bois,clichysousbois-11novembre1918-1,0,full_station,2018,4,3,3,26
30 Quai de Dion Bouton,5,5,0,0,0,,Puteaux,puteaux-dionbouton-30,0,full_station,2018,4,8,14,48
50 Boulevard Pereire,2,2,0,0,0,,Paris,paris-pereire-50,0,full_station,2018,4,9,23,38
17 rue Caulaincourt,1,1,0,0,0,,Paris,paris-caulaincourt-17,2,station,2018,4,4,8,1
18 Rue PerrÃ©e,2,2,0,0,0,,Paris,paris-perree-18,0,station,2018,4,9,11,46
22 Boulevard de PÃ©saro,3,3,0,0,0,,Nanterre,nanterre-pesaro-22,1,station,2018,4,6,7,56
2 Place Charles de Gaulle,1,1,0,0,0,,Vaucresson,vaucresson-charlesdegaulle-2,4,station,2018,4,4,0,55
125 rue Diderot,5,5,0,0,0,,Drancy,drancy-diderot-125,0,station,2018,4,5,13,31
137 rue de la Pompe,1,1,0,0,0,,Paris,paris-pompe-137,3,station,2018,4,9,17,0
61 Boulevard Haussmann,1,1,0,0,0,,Paris,paris-haussmann-61,3,station,2018,4,3,6,40
143 boulevard Vincent Auriol,2,2,0,0,0,,Paris,paris-vincentauriol-143,1,full_station,2018,4,5,23,42
77 Quai de Seine,0,0,0,0,0,,Paris,paris-seine-77,3,station,2018,4,8,0,40
125 Avenue Louis Roche,6,6,0,0,0,,Gennevilliers,gennevilliers-louisroche-125,0,station,2018,4,3,13,31
47 Rue de VouillÃ©,2,2,0,0,0,,Paris,paris-vouille-47,2,station,2018,4,7,12,57
19 rue du GÃ©nÃ©ral Leclerc,3,3,0,0,0,,Montfermeil,montfermeil-leclerc-19,3,full_station,2018,4,7,8,47
157 rue Saint-Maur,3,3,0,0,0,,Paris,paris-saintmaur-157,1,station,2018,4,2,4,11
89 Avenue Albert Petit,6,6,0,0,0,,Bagneux,bagneux-albertpetit-89,0,station,2018,4,1,4,17
6 rue Isidore Nerat,7,7,0,0,0,,Aulnay-sous-bois,aulnaysousbois-isidorenerat-6,0,station,2018,4,5,21,20
123 Rue Salvador Allende,1,1,0,0,0,,Nanterre,nanterre-salvadorallende-123,6,station,2018,4,9,18,7
4 Rue de Cotonou,4,4,0,0,0,,CrÃ©teil,creteil-cotonou-4,0,station,2018,4,7,15,19
1 rue Jean Monnet,3,3,0,0,0,,Nogent-sur-Marne,nogentsurmarne-jeanmonnet-1,3,full_station,2018,4,9,12,56
20 Avenue Lombard,3,3,0,0,0,,Fontenay-aux-Roses,fontenayauxroses-lombard-20,3,station,2018,4,4,14,54
22 boulevard FÃ©lix Faure,6,6,0,0,0,,Aulnay-sous-bois,aulnaysousbois-felixfaure-22,0,full_station,2018,4,8,12,56
9 avenue Arblade,0,0,0,0,0,,Malakoff,malakoff-arblade-9,5,station,2018,4,4,8,35
27 rue Geoffroy-Saint-Hilaire,5,5,0,0,0,,Paris,paris-geoffroysainthilaire-27,0,station,2018,4,8,9,42
77 Avenue de Wagram,2,2,0,0,0,,Paris,paris-wagram-77,2,station,2018,4,6,0,7
81 avenue de la Grande ArmÃ©e,0,0,0,0,0,,Paris,paris-grandearmee-81,0,station,2018,4,2,19,18
100 boulevard de la LIbertÃ©,0,0,0,0,0,,ChÃ¢tillon,chatillon-liberte-100,0,station,2018,4,5,13,43
35 Rue de Provence,4,4,0,0,0,,Paris,paris-provence-35,0,station,2018,4,3,7,51
16 rue Raoul Nordling,2,2,0,0,0,,Bois-Colombes,boiscolombes-raoulnordling-16,2,station,2018,4,8,17,31
20 avenue RaphaÃ«l,5,5,0,0,0,,Paris,paris-raphael-20,0,station,2018,4,3,5,36
3 avenue LÃ©o Lagrange,1,1,0,0,0,,Montreuil,montreuil-leolagrange-3,4,station,2018,4,9,19,38
12 avenue Rabelais,4,4,0,0,0,,Fontenay-Sous-Bois,fontenaysousbois-rabelais-12,2,full_station,2018,4,1,5,1
15 rue Olier,4,4,0,0,0,,Paris,paris-olier-15,1,station,2018,4,6,22,29
3 avenue LÃ©o Lagrange,6,6,0,0,0,,Montreuil,montreuil-leolagrange-3,1,station,2018,4,5,7,32
55 avenue de Valenton,1,1,0,0,0,,Limeil-BrÃ©vannes,limeilbrevannes-valenton-55,4,station,2018,4,4,17,57
1 rue Pierre Chausson,0,0,0,0,0,,Paris,paris-pierrechausson-1,0,station,2018,4,5,22,51
203 Rue du Faubourg-Saint-Martin,5,5,0,0,0,,Paris,paris-faubourgsaintmartin-203,0,station,2018,4,9,1,13
4 rue Massenet,5,5,0,0,0,,Courbevoie,courbevoie-massenet-4,1,full_station,2018,4,8,10,3
1 rue d'UzÃ¨s,1,1,0,0,0,,Paris,paris-uzes-1,1,station,2018,4,3,19,18
6 place Adolphe Max,0,0,0,0,0,,Paris,paris-adolphemax-6,4,station,2018,4,8,13,56
53 avenue de Versailles,5,5,0,0,0,,Paris,paris-versailles-53,0,station,2018,4,7,4,41
24 boulevard Paul Vaillant Couturier,1,1,0,0,0,,Drancy,drancy-couturier-24,4,full_station,2018,4,5,13,17
18 Rue PerrÃ©e,0,0,0,0,0,,Paris,paris-perree-18,4,station,2018,4,5,15,9
21 Rue Abel Gance,0,0,0,0,0,,Paris,paris-vincentauriol-parking,6,station,2018,4,2,9,39
1 rue du PrÃ© Saint Gervais,0,0,0,0,0,,Pantin,pantin-presaintgervais-1,0,full_station,2018,4,8,2,55
28 rue Ãdouard Vaillant,2,2,0,0,0,,Saint-Ouen,saintouen-edouardvaillant-28,5,station,2018,4,1,3,25
65 boulevard de Picpus,5,5,0,0,0,,Paris,paris-picpusnation-parking,1,station,2018,4,4,23,41
183 Rue des Renouillers,0,0,0,0,0,,Colombes,colombes-renouillers-183,0,station,2018,4,3,8,20
1 rue de l'Avenir,7,7,0,0,0,,Ãpinay-sur-Seine,epinaysurseine-avenir-1,0,station,2018,4,1,0,5
44 Avenue de Suffren,0,0,0,0,0,,Paris,paris-suffren-44,4,station,2018,4,8,7,4
169 avenue de Flandre,1,1,0,0,0,,Paris,paris-flandre-169,0,full_station,2018,4,5,19,36
13 rue Malher,0,0,0,0,0,,Paris,paris-malher-13,2,station,2018,4,1,21,21
31 avenue Hoche,1,1,0,0,0,,Paris,paris-hoche-31,0,station,2018,4,4,8,30
77 Rue Jean Bleuzen,1,1,0,0,0,,Vanves,vanves-jeanbleuzen-77,5,full_station,2018,4,6,1,45
1 Rue Ordener,0,0,0,0,0,,Paris,paris-ordener-1,3,station,2018,4,1,16,38
1 rue de YÃ©limanÃ©,5,5,0,0,0,,Montreuil,montreuil-yelimane-1,0,station,2018,4,4,18,50
16 avenue GalilÃ©e,7,7,0,0,0,,Le Plessis-Robinson,leplessisrobinson-galilee-16,0,station,2018,4,7,15,22
40 Avenue de la Grande ArmÃ©e,3,3,0,0,0,,Paris,paris-grandearmee-40,1,station,2018,4,3,22,5
16 rue Raoul Nordling,0,0,0,0,0,,Bois-Colombes,boiscolombes-raoulnordling-16,5,station,2018,4,8,15,11
24 rue du ChÃ¢teau Landon,5,5,0,0,0,,Paris,paris-chateaulandon-24,0,station,2018,4,5,5,24
422 Rue Saint-HonorÃ©,2,2,0,0,0,,Paris,paris-sainthonore-422,3,station,2018,4,2,13,4
2 Rue de Rungis,3,3,0,0,0,,Paris,paris-rungis-2,1,station,2018,4,2,8,33
204 rue Saint-Martin,0,0,0,0,0,,Paris,paris-saintmartin-204,4,station,2018,4,1,6,15
2 rue Paul Dautier,7,7,0,0,0,,VÃ©lizy-Villacoublay,velizyvillacoublay-pauldautier-2,0,station,2018,4,7,13,45
5 Place du Commerce,6,6,0,0,0,,Paris,paris-commerce-5,0,station,2018,4,5,4,10
30 avenue de Verdun,2,2,0,0,0,,Villeneuve-la-Garenne,villeneuvelagarenne-verdun-30,3,station,2018,4,7,23,30
62 Avenue Parmentier,2,2,0,0,0,,Paris,paris-parmentier-62,1,station,2018,4,2,19,32
90 boulevard National,4,4,0,0,0,,La Garenne-Colombes,lagarennecolombes-national-90,2,station,2018,4,2,11,24
1 place de Finlande,3,3,0,0,0,,Colombes,colombes-finlande-1,2,station,2018,4,6,20,24
55 avenue de Valenton,1,1,0,0,0,,Limeil-BrÃ©vannes,limeilbrevannes-valenton-55,5,station,2018,4,4,20,51
6 rue Rochambeau,0,0,0,0,0,,Paris,paris-rochambeau-6,3,station,2018,4,8,9,20
61 avenue du GÃ©nÃ©ral De Gaulle,5,5,0,0,0,,CrÃ©teil,creteil-degaulle-61,1,station,2018,4,4,7,57
40 rue de Meudon,5,5,0,0,0,,Boulogne-Billancourt,boulognebillancourt-meudon-40,1,station,2018,4,2,21,32
47 Rue de VouillÃ©,0,0,0,0,0,,Paris,paris-vouille-47,3,station,2018,4,6,10,8
35 rue Mathis,1,1,0,0,0,,Paris,paris-mathis-35,3,station,2018,4,7,20,33
18 Rue PerrÃ©e,0,0,0,0,0,,Paris,paris-perree-18,3,station,2018,4,6,4,18
3 Rue Dulcie September,1,1,0,0,0,,Saint-Ouen,saintouen-dulcieseptember-3,5,station,2018,4,6,15,23
63 Boulevard Richard Lenoir,2,2,0,0,0,,Paris,paris-richardlenoir-63,4,station,2018,4,1,19,38
64 Rue de Fitzelin,1,1,0,0,0,,Ãpinay-sur-Seine,epinaysurseine-fitzelin-64,4,station,2018,4,9,17,39
16 rue Guynemer,0,0,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-guynemer-16,5,station,2018,4,6,21,48
38 avenue des Ternes,5,5,0,0,0,,Paris,paris-ternes-parking,1,station,2018,4,8,21,6
100 boulevard de la LIbertÃ©,0,0,0,0,0,,ChÃ¢tillon,chatillon-liberte-100,0,station,2018,4,2,16,19
123 boulevard Victor Hugo,3,3,0,0,0,,Clichy-la-Garenne,clichylagarenne-victorhugo-123,0,station,2018,4,5,4,17
98 rue de Turenne,0,0,0,0,0,,Paris,paris-turenne-98,1,station,2018,4,8,12,56
22 rue de Lorraine,2,2,0,0,0,,Paris,paris-lorraine-22,0,station,2018,4,3,21,7
171 boulevard Saint-Germain,0,0,0,0,0,,Paris,paris-saintgermaindespres-parking,5,station,2018,4,8,20,21
6 Rue Marcel Paul,0,0,0,0,0,,Villejuif,villejuif-marcelpaul-6,6,station,2018,4,1,11,9
89 avenue KlÃ©ber,3,3,0,0,0,,Paris,paris-kleber-89,0,station,2018,4,3,7,59
24 Avenue d'IÃ©na,2,2,0,0,0,,Paris,paris-iena-24,0,station,2018,4,7,17,19
1 rue Jean Sicard,6,6,0,0,0,,Paris,paris-jeansicard-1,0,station,2018,4,4,14,46
77 Rue Jean Bleuzen,4,4,0,0,0,,Vanves,vanves-jeanbleuzen-77,1,full_station,2018,4,3,8,26
17 rue Guynemer,5,5,0,0,0,,Dugny,dugny-guynemer-17,0,full_station,2018,4,1,8,15
230 Rue de Vaugirard,4,4,0,0,0,,Paris,paris-vaugirard-230,1,station,2018,4,9,0,29
7 boulevard d'AlgÃ©rie,1,1,0,0,0,,Paris,paris-algerie-7,2,station,2018,4,1,21,32
188 Avenue de Choisy,1,1,0,0,0,,Paris,paris-choisy-188,3,station,2018,4,9,9,47
31 boulevard de Grenelle,0,0,0,0,0,,Paris,paris-grenelle31-parking,0,station,2018,4,8,21,4
39 Rue Notre-Dame des Champs,0,0,0,0,0,,Paris,paris-notredamedeschamps-39,4,station,2018,4,3,6,25
9 boulevard Paul Vaillant Couturier,5,5,0,0,0,,Villejuif,villejuif-paulvaillantcouturier-9,1,full_station,2018,4,9,12,23
15 avenue Ãmile Deschanel,2,2,0,0,0,,Paris,paris-emiledeschanel-15,4,station,2018,4,5,16,21
50 Boulevard Henri Sellier,4,4,0,0,0,,Suresnes,suresnes-henrisellier-50,2,station,2018,4,9,10,5
5 bis Rue du Capitaine Ferber,6,6,0,0,0,,Paris,paris-capitaineferber-5,0,station,2018,4,3,8,0
16 rue de Botzaris,6,6,0,0,0,,Paris,paris-botzaris-16,0,station,2018,4,6,4,6
77 rue Jules Michelet,0,0,0,0,0,,Colombes,colombes-julesmichelet-77,0,station,2018,4,7,23,37
75 Rue de la Convention,1,1,0,0,0,,Paris,paris-convention-75,3,station,2018,4,7,11,2
1 Rue de WolfenbÃ¼ttel,3,3,0,0,0,,SÃ¨vres,sevres-wolfenbuttel-1,3,station,2018,4,5,13,12
15 avenue du GÃ©nÃ©ral Laperrine,1,1,0,0,0,,Paris,paris-generallaperrine-15,5,station,2018,4,9,5,40
45 rue Jeanne D'Arc,2,2,0,0,0,,Paris,paris-jeannedarc-45,1,station,2018,4,5,22,52
9 Boulevard des Batignolles,3,3,0,0,0,,Paris,paris-batignolles-9,0,station,2018,4,5,17,20
22 Rue Auguste Blanqui,5,5,0,0,0,,Drancy,drancy-augusteblanqui-22,1,station,2018,4,9,19,45
88 avenue du GÃ©nÃ©ral de Gaulle,2,2,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-generaldegaulle-88,1,station,2018,4,2,15,42
29 rue Saint Stenay,7,7,0,0,0,,Drancy,drancy-saintstenay-29,0,station,2018,4,3,2,46
1 Boulevard Murat,3,3,0,0,0,,Paris,paris-murat-1,2,station,2018,4,2,7,35
2 Rue du Nouveau Bercy,2,2,0,0,0,,Charenton-le-Pont,charentonlepont-nouveaubercy-2,2,station,2018,4,8,1,43
28 rue Darcet,4,4,0,0,0,,Paris,paris-darcet-28,0,station,2018,4,9,21,51
1 Avenue du GÃ©nÃ©ral GalliÃ©ni,5,5,0,0,0,,Joinville-le-Pont,joinvillelepont-generalgallieni-1,0,station,2018,4,8,6,32
2 rue Jean Cocteau,4,4,0,0,0,,Paris,paris-jeancocteau-2,1,station,2018,4,9,16,54
24 boulevard Paul Vaillant Couturier,3,3,0,0,0,,Drancy,drancy-couturier-24,3,full_station,2018,4,3,13,55
1 rue Jean-FranÃ§ois LÃ©pine,0,0,0,0,0,,Paris,paris-jeanfrancoislepine-1,0,station,2018,4,8,18,20
88 avenue du GÃ©nÃ©ral de Gaulle,6,6,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-generaldegaulle-88,0,station,2018,4,6,3,15
11 rue Henri Say,5,5,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-henrisay-11,1,station,2018,4,5,17,33
1 place Stalingrad,3,3,0,0,0,,Neuilly-Plaisance,neuillyplaisance-stalingrad-1,3,station,2018,4,2,2,49
71 rue Froidevaux,0,0,0,0,0,,Paris,paris-froidevaux-71,4,station,2018,4,8,10,40
7 rue Arthur Chevalier,5,5,0,0,0,,Aulnay-sous-bois,aulnaysousbois-arthurchevalier-7,1,station,2018,4,1,7,51
59 avenue Reille,3,3,0,0,0,,Paris,paris-reille-59,2,station,2018,4,6,12,56
71 rue Marx Dormoy,0,0,0,0,0,,Fontenay-aux-Roses,fontenayauxroses-marxdormoy-71,6,station,2018,4,4,18,32
52 Rue Carnot,4,4,0,0,0,,Suresnes,suresnes-carnot-52,1,station,2018,4,7,18,20
10 rue Jacques Mazaud,2,2,0,0,0,,Levallois-Perret,levalloisperret-verdun-parking,2,station,2018,4,4,13,25
17 boulevard Saint-Martin,0,0,0,0,0,,Paris,paris-saintmartin-17,4,station,2018,4,9,15,36
Quai de SÃ¨vres,0,0,0,0,0,,SÃ¨vres,sevres-manufacturenationale-1,6,station,2018,4,5,1,28
3 Rue Camille Desmoulins,5,5,0,0,0,,Cachan,cachan-camilledesmoulins-3,0,full_station,2018,4,2,9,46
4 Rue Louis SallÃ©,1,1,0,0,0,,Limeil-BrÃ©vannes,limeilbrevannes-louissalle-4,3,full_station,2018,4,6,7,46
3 rue Gabriel PÃ©ri,0,0,0,0,0,,Saint-Denis,saintdenis-gabrielperi-3,0,station,2018,4,9,9,27
18 Rue Gabriel FaurÃ©,6,6,0,0,0,,CrÃ©teil,creteil-gabrielfaure-18,0,station,2018,4,1,20,53
81 rue FalguiÃ¨re,4,4,0,0,0,,Paris,paris-pasteurmontparnasse-parking,1,station,2018,4,7,3,53
8 Place du 25 AoÃ»t 1944,1,1,0,0,0,,Paris,paris-25aout1944-8,2,station,2018,4,1,18,40
70 avenue Henri Martin,6,6,0,0,0,,Paris,paris-henrimartin-70,0,station,2018,4,3,9,28
12 Rue GouthiÃ¨re,2,2,0,0,0,,Paris,paris-gouthiere-12,2,station,2018,4,6,2,51
77 Rue Jean de la Fontaine,3,3,0,0,0,,Paris,paris-jeandelafontaine-77,1,station,2018,4,4,5,32
142 rue du Bac,5,5,0,0,0,,Paris,paris-bac-142,0,station,2018,4,5,12,5
280 avenue Jean JaurÃ¨s,0,0,0,0,0,,ChÃ¢tenay-Malabry,chatenaymalabry-jeanjaures-280,0,station,2018,4,1,5,12
31 boulevard de Grenelle,0,0,0,0,0,,Paris,paris-grenelle31-parking,0,station,2018,4,1,14,40
30 Quai de Dion Bouton,5,5,0,0,0,,Puteaux,puteaux-dionbouton-30,0,full_station,2018,4,1,15,9
10 Rue Sadi Carnot,2,2,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-sadicarnot-10,3,station,2018,4,8,16,59
7 Rue Pruvot,0,0,0,0,0,,Vanves,vanves-pruvot-7,0,station,2018,4,2,8,24
4 Rue Auguste Perret,2,2,0,0,0,,Rueil-Malmaison,rueilmalmaison-augusteperret-4,2,station,2018,4,2,5,56
81 rue FalguiÃ¨re,0,0,0,0,0,,Paris,paris-pasteurmontparnasse-parking,6,station,2018,4,2,3,57
64 rue du Faubourg PoissonniÃ¨re,0,0,0,0,0,,Paris,paris-faubourgpoissoniere-64,4,station,2018,4,8,3,34
28 rue d'Aumale,3,3,0,0,0,,Paris,paris-aumale-28,0,station,2018,4,3,9,2
61 Avenue de Flandre,0,0,0,0,0,,Paris,paris-flandre-61,0,station,2018,4,3,21,10
236 Boulevard Voltaire,3,3,0,0,0,,Paris,paris-voltaire-236,1,station,2018,4,9,0,1
10 Avenue du Docteur Arnold Netter,2,2,0,0,0,,Paris,paris-arnoldnetter-10,1,station,2018,4,6,19,2
42 rue Pierre Brossolette,0,0,0,0,0,,Colombes,colombes-pierrebrossolette-42,0,station,2018,4,8,0,21
18 Rue Balard,4,4,0,0,0,,Paris,paris-balard-18,1,full_station,2018,4,9,4,27
77 avenue Pierre Brossolette,6,6,0,0,0,,CrÃ©teil,creteil-pierrebrossolette-77,0,station,2018,4,7,14,24
59 Boulevard Voltaire,0,0,0,0,0,,Paris,paris-voltaire-59,0,station,2018,4,9,1,57
